TrackID,Predictor
205916_205370,0
205876_294674,1
205876_290530,1
205876_279698,1
205876_197270,0
205876_292379,0
205876_203569,0
205913_90335,1
205913_49506,1
205913_74025,1
205913_137128,0
205913_22754,0
205913_142796,0
205875_125770,1
205875_195560,1
205875_223038,1
205875_156534,0
205875_104207,0
205875_92930,0
205844_244406,1
205844_231282,1
205844_238411,1
205844_108768,0
205844_236223,0
205844_22156,0
205897_102837,1
205897_278925,1
205897_255803,1
205897_210854,0
205897_229233,0
205897_73557,0
205912_124885,1
205912_11674,1
205912_128579,1
205912_154387,0
205912_166288,0
205912_51965,0
205877_172935,1
205877_167617,1
205877_207239,1
205877_122187,0
205877_144111,0
205877_292863,0
205919_258721,1
205919_45171,1
205919_198368,1
205919_259517,0
205919_183505,0
205919_70500,0
205927_21222,1
205927_5944,1
205927_281136,1
205927_253265,0
205927_24434,0
205927_82912,0
205931_153617,1
205931_173538,1
205931_165847,1
205931_64561,0
205931_113552,0
205931_47136,0
205926_253373,1
205926_27740,1
205926_165444,1
205926_187940,0
205926_148499,0
205926_61857,0
205937_165685,1
205937_198043,1
205937_183583,1
205937_15970,0
205937_266555,0
205937_225036,0
205928_78434,1
205928_67504,1
205928_125166,1
205928_88839,0
205928_269227,0
205928_182869,0
205949_278223,1
205949_234602,1
205949_136164,1
205949_146981,0
205949_207717,0
205949_57000,0
205932_198231,1
205932_86511,1
205932_7180,1
205932_37833,0
205932_106602,0
205932_238161,0
205940_263230,1
205940_133302,1
205940_73203,1
205940_213259,0
205940_65494,0
205940_27345,0
205906_105338,1
205906_210455,1
205906_37753,1
205906_179502,0
205906_230239,0
205906_117671,0
205933_188579,1
205933_52519,1
205933_236207,1
205933_253109,0
205933_3307,0
205933_162777,0
205930_10470,1
205930_210679,1
205930_170676,1
205930_190932,0
205930_76392,0
205930_206985,0
205945_77246,1
205945_185295,1
205945_122933,1
205945_147882,0
205945_235341,0
205945_52233,0
205947_89252,1
205947_261113,1
205947_35077,1
205947_169125,0
205947_156674,0
205947_287377,0
205920_174805,1
205920_49824,1
205920_146407,1
205920_262093,0
205920_246593,0
205920_247343,0
205951_261450,1
205951_230797,1
205951_274388,1
205951_251810,0
205951_50748,0
205951_154902,0
205948_219726,1
205948_10628,1
205948_64461,1
205948_292418,0
205948_283327,0
205948_225893,0
205943_63072,1
205943_229244,1
205943_274200,1
205943_134403,0
205943_189306,0
205943_288455,0
205954_207175,1
205954_20747,1
205954_24242,1
205954_262288,0
205954_11278,0
205954_172209,0
205963_106318,1
205963_240094,1
205963_211591,1
205963_49236,0
205963_291410,0
205963_47084,0
205965_276615,1
205965_189909,1
205965_74688,1
205965_272763,0
205965_240094,0
205965_243440,0
205972_1704,1
205972_50079,1
205972_49171,1
205972_137209,0
205972_32050,0
205972_3610,0
205962_31974,1
205962_163364,1
205962_18099,1
205962_218112,0
205962_114345,0
205962_124416,0
205975_8669,1
205975_85596,1
205975_277360,1
205975_38354,0
205975_228397,0
205975_135181,0
205957_196685,1
205957_48266,1
205957_229543,1
205957_19406,0
205957_190212,0
205957_229242,0
205956_119294,1
205956_109170,1
205956_244415,1
205956_139938,0
205956_187048,0
205956_284665,0
205980_242405,1
205980_210744,1
205980_174387,1
205980_62052,0
205980_33774,0
205980_286454,0
205987_180341,1
205987_279408,1
205987_242066,1
205987_219764,0
205987_68360,0
205987_147342,0
205960_266566,1
205960_17790,1
205960_236248,1
205960_77558,0
205960_46053,0
205960_76601,0
205964_177911,1
205964_45612,1
205964_219256,1
205964_85638,0
205964_118737,0
205964_154484,0
205986_207449,1
205986_181774,1
205986_82430,1
205986_247777,0
205986_66943,0
205986_113871,0
205981_255012,1
205981_66902,1
205981_32098,1
205981_121048,0
205981_219412,0
205981_81100,0
205989_181496,1
205989_250273,1
205989_90712,1
205989_77246,0
205989_104483,0
205989_65284,0
206010_210508,1
206010_13796,1
206010_213584,1
206010_38168,0
206010_171253,0
206010_230614,0
205996_274352,1
205996_244372,1
205996_75976,1
205996_28142,0
205996_295024,0
205996_98540,0
205961_76477,1
205961_28989,1
205961_212524,1
205961_164191,0
205961_223064,0
205961_212149,0
205979_109667,1
205979_6734,1
205979_294698,1
205979_140381,0
205979_178913,0
205979_67881,0
206015_183204,1
206015_233790,1
206015_260795,1
206015_100831,0
206015_178264,0
206015_220806,0
206012_256118,1
206012_255945,1
206012_9308,1
206012_130436,0
206012_102989,0
206012_272522,0
205983_278582,1
205983_134081,1
205983_264957,1
205983_224410,0
205983_255962,0
205983_269280,0
206013_203224,1
206013_269171,1
206013_91604,1
206013_246219,0
206013_268110,0
206013_185615,0
205990_177230,1
205990_97319,1
205990_41843,1
205990_193526,0
205990_57671,0
205990_11430,0
206000_2141,1
206000_62691,1
206000_192476,1
206000_289817,0
206000_171248,0
206000_25107,0
205982_176802,1
205982_163884,1
205982_183185,1
205982_387,0
205982_275712,0
205982_69556,0
206004_568,1
206004_46922,1
206004_214979,1
206004_55675,0
206004_289647,0
206004_253140,0
206016_190571,1
206016_247366,1
206016_43077,1
206016_287979,0
206016_266382,0
206016_18079,0
206030_41735,1
206030_129748,1
206030_172782,1
206030_146498,0
206030_67246,0
206030_104991,0
206017_113224,1
206017_284203,1
206017_81980,1
206017_236433,0
206017_171373,0
206017_84503,0
205997_129610,1
205997_199345,1
205997_73557,1
205997_254499,0
205997_99318,0
205997_6111,0
206006_271070,1
206006_171270,1
206006_63415,1
206006_218868,0
206006_74860,0
206006_228880,0
205999_132179,1
205999_236832,1
205999_281946,1
205999_264575,0
205999_265309,0
205999_284093,0
206021_166,1
206021_62893,1
206021_75153,1
206021_266280,0
206021_292818,0
206021_44021,0
206032_6960,1
206032_17742,1
206032_30556,1
206032_168107,0
206032_211298,0
206032_188810,0
206035_257772,1
206035_142428,1
206035_238121,1
206035_123579,0
206035_8544,0
206035_87101,0
206024_105387,1
206024_82964,1
206024_243907,1
206024_109020,0
206024_29428,0
206024_271192,0
206051_63545,1
206051_155463,1
206051_267297,1
206051_76693,0
206051_199132,0
206051_51965,0
206031_284705,1
206031_43564,1
206031_248385,1
206031_254916,0
206031_65494,0
206031_1779,0
206039_129467,1
206039_223862,1
206039_266108,1
206039_138993,0
206039_120535,0
206039_109899,0
206033_137613,1
206033_119040,1
206033_79098,1
206033_243335,0
206033_14303,0
206033_208438,0
206047_49440,1
206047_49594,1
206047_139745,1
206047_163570,0
206047_90219,0
206047_254117,0
206049_106644,1
206049_188056,1
206049_83265,1
206049_147585,0
206049_25855,0
206049_266431,0
206050_58443,1
206050_255065,1
206050_74765,1
206050_207366,0
206050_130938,0
206050_158210,0
206037_254625,1
206037_173257,1
206037_277961,1
206037_170214,0
206037_151720,0
206037_160011,0
206045_277957,1
206045_110928,1
206045_42557,1
206045_225750,0
206045_105635,0
206045_174892,0
206059_114406,1
206059_182054,1
206059_50802,1
206059_139886,0
206059_146446,0
206059_123997,0
206067_210150,1
206067_292527,1
206067_207081,1
206067_9408,0
206067_113135,0
206067_76685,0
206028_262670,1
206028_284195,1
206028_9297,1
206028_238961,0
206028_278646,0
206028_51286,0
206054_28806,1
206054_263321,1
206054_47964,1
206054_226950,0
206054_276203,0
206054_246946,0
206043_280992,1
206043_38181,1
206043_251949,1
206043_286694,0
206043_284840,0
206043_294920,0
206057_32405,1
206057_247666,1
206057_224688,1
206057_155049,0
206057_71402,0
206057_1040,0
206071_220786,1
206071_125970,1
206071_119355,1
206071_22398,0
206071_110669,0
206071_215335,0
206053_274078,1
206053_255180,1
206053_275085,1
206053_286329,0
206053_105070,0
206053_73665,0
206055_232977,1
206055_20895,1
206055_175884,1
206055_78423,0
206055_164787,0
206055_14655,0
206038_230700,1
206038_267915,1
206038_199757,1
206038_279204,0
206038_48201,0
206038_37631,0
206066_82422,1
206066_89164,1
206066_84768,1
206066_254496,0
206066_77695,0
206066_194060,0
206063_150707,1
206063_119064,1
206063_31498,1
206063_139631,0
206063_146605,0
206063_76937,0
206064_239989,1
206064_141283,1
206064_260814,1
206064_249335,0
206064_61145,0
206064_102735,0
206086_188408,1
206086_93632,1
206086_186266,1
206086_100290,0
206086_21514,0
206086_214729,0
206087_182297,1
206087_233141,1
206087_293811,1
206087_78910,0
206087_53464,0
206087_180704,0
206079_272575,1
206079_208894,1
206079_241669,1
206079_51086,0
206079_270004,0
206079_262057,0
206076_58443,1
206076_53704,1
206076_6198,1
206076_225997,0
206076_26097,0
206076_126239,0
206081_138880,1
206081_243081,1
206081_155703,1
206081_253736,0
206081_19314,0
206081_108279,0
206068_85803,1
206068_152941,1
206068_228909,1
206068_215208,0
206068_210854,0
206068_97328,0
206089_235213,1
206089_20124,1
206089_171693,1
206089_192962,0
206089_64884,0
206089_287970,0
206065_15617,1
206065_184799,1
206065_272116,1
206065_242416,0
206065_55958,0
206065_223536,0
206090_210614,1
206090_141612,1
206090_278815,1
206090_74435,0
206090_189324,0
206090_51450,0
206072_226585,1
206072_99692,1
206072_112225,1
206072_167234,0
206072_111908,0
206072_32704,0
206094_113233,1
206094_283425,1
206094_29440,1
206094_59811,0
206094_44927,0
206094_282774,0
206095_213237,1
206095_88858,1
206095_13796,1
206095_152798,0
206095_40326,0
206095_276760,0
206083_291516,1
206083_130543,1
206083_133634,1
206083_176706,0
206083_143603,0
206083_48954,0
206102_182336,1
206102_153172,1
206102_5506,1
206102_108873,0
206102_245486,0
206102_74098,0
206091_148659,1
206091_189214,1
206091_24891,1
206091_126973,0
206091_157016,0
206091_147523,0
206100_69158,1
206100_268974,1
206100_244238,1
206100_222274,0
206100_156784,0
206100_203651,0
206099_222892,1
206099_270737,1
206099_15876,1
206099_34822,0
206099_211631,0
206099_252656,0
206093_188035,1
206093_166554,1
206093_270515,1
206093_127880,0
206093_271783,0
206093_286439,0
206075_192756,1
206075_10085,1
206075_196755,1
206075_6240,0
206075_225874,0
206075_49685,0
206092_6875,1
206092_127703,1
206092_25974,1
206092_248452,0
206092_103891,0
206092_295907,0
206097_132777,1
206097_190087,1
206097_295799,1
206097_67942,0
206097_281418,0
206097_79921,0
206106_152536,1
206106_273740,1
206106_118659,1
206106_109544,0
206106_172024,0
206106_200856,0
206117_180899,1
206117_249464,1
206117_191626,1
206117_195967,0
206117_7055,0
206117_58702,0
206104_187348,1
206104_102134,1
206104_105049,1
206104_294860,0
206104_17404,0
206104_75905,0
206128_72192,1
206128_153409,1
206128_170037,1
206128_19615,0
206128_137247,0
206128_55021,0
206109_140113,1
206109_223796,1
206109_120535,1
206109_63532,0
206109_170331,0
206109_63471,0
206105_268603,1
206105_157373,1
206105_202599,1
206105_196733,0
206105_147585,0
206105_238995,0
206144_60008,1
206144_215223,1
206144_34084,1
206144_181208,0
206144_7596,0
206144_166193,0
206110_148036,1
206110_40736,1
206110_57636,1
206110_291706,0
206110_249437,0
206110_24547,0
206127_245509,1
206127_230460,1
206127_7698,1
206127_227713,0
206127_131863,0
206127_165734,0
206143_266887,1
206143_126992,1
206143_289970,1
206143_77896,0
206143_83641,0
206143_197270,0
206130_82365,1
206130_147920,1
206130_90813,1
206130_119451,0
206130_164710,0
206130_20797,0
206146_146618,1
206146_161958,1
206146_248798,1
206146_47926,0
206146_84041,0
206146_178878,0
206112_33603,1
206112_216028,1
206112_113590,1
206112_115335,0
206112_211324,0
206112_271351,0
206107_84033,1
206107_177824,1
206107_7859,1
206107_153972,0
206107_269685,0
206107_219317,0
206142_268131,1
206142_211560,1
206142_93092,1
206142_230929,0
206142_220125,0
206142_99485,0
206151_212159,1
206151_156250,1
206151_188481,1
206151_134852,0
206151_204649,0
206151_259950,0
206149_30742,1
206149_231146,1
206149_141772,1
206149_263044,0
206149_42092,0
206149_25885,0
206145_90278,1
206145_238022,1
206145_88592,1
206145_96861,0
206145_228865,0
206145_73628,0
206132_275274,1
206132_108120,1
206132_261653,1
206132_205259,0
206132_144483,0
206132_92449,0
199810_18515,0
199810_242681,0
199810_74139,0
199810_105760,1
199810_208019,1
199810_9903,1
199812_276940,0
199812_211361,0
199812_223706,0
199812_29189,1
199812_142408,1
199812_130023,1
199813_21571,0
199813_188441,0
199813_184173,0
199813_20968,1
199813_111874,1
199813_79640,1
199814_262193,0
199814_122375,0
199814_232332,0
199814_52519,1
199814_122429,1
199814_189043,1
199815_129866,0
199815_64345,0
199815_258473,0
199815_30062,1
199815_118841,1
199815_275682,1
199816_274758,0
199816_46627,0
199816_183464,0
199816_23616,1
199816_81699,1
199816_102153,1
199812_276940,0
199812_211361,0
199812_223706,0
199812_29189,1
199812_142408,1
199812_130023,1
199813_21571,0
199813_188441,0
199813_184173,0
199813_20968,1
199813_111874,1
199813_79640,1
199810_18515,0
199810_242681,0
199810_74139,0
199810_105760,1
199810_208019,1
199810_9903,1
199814_262193,0
199814_122375,0
199814_232332,0
199814_52519,1
199814_122429,1
199814_189043,1
199810_18515,0
199810_242681,0
199810_74139,0
199810_105760,1
199810_208019,1
199810_9903,1
199810_18515,0
199810_242681,0
199810_74139,0
199810_105760,1
199810_208019,1
199810_9903,1
199812_276940,0
199812_211361,0
199812_223706,0
199812_29189,1
199812_142408,1
199812_130023,1
199813_21571,0
199813_188441,0
199813_184173,0
199813_20968,1
199813_111874,1
199813_79640,1
199814_262193,0
199814_122375,0
199814_232332,0
199814_52519,1
199814_122429,1
199814_189043,1
