TrackID,Predictor
202137_291012,0
202123_55844,1
202123_80357,1
202123_219794,1
202123_37469,0
202123_169889,0
202123_28818,0
202119_141772,1
202119_195797,1
202119_173991,1
202119_147802,0
202119_180408,0
202119_120369,0
202112_55445,1
202112_113135,1
202112_71004,1
202112_168457,0
202112_221332,0
202112_293157,0
202096_153316,1
202096_228499,1
202096_207604,1
202096_19157,0
202096_94632,0
202096_222720,0
202111_109907,1
202111_192910,1
202111_268554,1
202111_261450,0
202111_250273,0
202111_89081,0
202097_261450,1
202097_247654,1
202097_41843,1
202097_210263,0
202097_52855,0
202097_95196,0
202134_146570,1
202134_47311,1
202134_238869,1
202134_53162,0
202134_287590,0
202134_80864,0
202120_92995,1
202120_246923,1
202120_52333,1
202120_86857,0
202120_281141,0
202120_31473,0
202132_24505,1
202132_140465,1
202132_267263,1
202132_90828,0
202132_2493,0
202132_61639,0
202114_72925,1
202114_67769,1
202114_75991,1
202114_53407,0
202114_191294,0
202114_5300,0
202122_290067,1
202122_120931,1
202122_104683,1
202122_125251,0
202122_66741,0
202122_31066,0
202139_262404,1
202139_92193,1
202139_194064,1
202139_261514,0
202139_219915,0
202139_28581,0
202147_74548,1
202147_113702,1
202147_48285,1
202147_250340,0
202147_226754,0
202147_44911,0
202140_154016,1
202140_237561,1
202140_183942,1
202140_278888,0
202140_6750,0
202140_80916,0
202144_36577,1
202144_99494,1
202144_210062,1
202144_272374,0
202144_140236,0
202144_175481,0
202164_13069,1
202164_34752,1
202164_81751,1
202164_42094,0
202164_263321,0
202164_153183,0
202172_13495,1
202172_91966,1
202172_11404,1
202172_225333,0
202172_240956,0
202172_29803,0
202149_145790,1
202149_246127,1
202149_196957,1
202149_30318,0
202149_216902,0
202149_252711,0
202142_123328,1
202142_235250,1
202142_236056,1
202142_235828,0
202142_140909,0
202142_272374,0
202162_47124,1
202162_77050,1
202162_49521,1
202162_232148,0
202162_101676,0
202162_122769,0
202156_113576,1
202156_68044,1
202156_155564,1
202156_249959,0
202156_244686,0
202156_195431,0
202130_52956,1
202130_291248,1
202130_69860,1
202130_170809,0
202130_125193,0
202130_148137,0
202136_71402,1
202136_219030,1
202136_107922,1
202136_161398,0
202136_38122,0
202136_165708,0
202158_131747,1
202158_180133,1
202158_270608,1
202158_60920,0
202158_52947,0
202158_282397,0
202184_96999,1
202184_99298,1
202184_271484,1
202184_200986,0
202184_129190,0
202184_156293,0
202185_24793,1
202185_46091,1
202185_268778,1
202185_206786,0
202185_127015,0
202185_141970,0
202146_55222,1
202146_67616,1
202146_29334,1
202146_11786,0
202146_117366,0
202146_59557,0
202169_273535,1
202169_124109,1
202169_61277,1
202169_165376,0
202169_29020,0
202169_176640,0
202171_257604,1
202171_284632,1
202171_208526,1
202171_136982,0
202171_65731,0
202171_118536,0
202180_92843,1
202180_262534,1
202180_92711,1
202180_46269,0
202180_11480,0
202180_207158,0
202175_4319,1
202175_183872,1
202175_6173,1
202175_267076,0
202175_50051,0
202175_10259,0
202179_37154,1
202179_190099,1
202179_186068,1
202179_9823,0
202179_90229,0
202179_198803,0
202188_100090,1
202188_187014,1
202188_4221,1
202188_147914,0
202188_165136,0
202188_42976,0
202216_131453,1
202216_12003,1
202216_32226,1
202216_151725,0
202216_6507,0
202216_79062,0
202187_212609,1
202187_137991,1
202187_192183,1
202187_294806,0
202187_129684,0
202187_145601,0
202186_180860,1
202186_8583,1
202186_102412,1
202186_92498,0
202186_242704,0
202186_133701,0
202208_155539,1
202208_205018,1
202208_97458,1
202208_3103,0
202208_269606,0
202208_133248,0
202200_201185,1
202200_214776,1
202200_255132,1
202200_145661,0
202200_38658,0
202200_244179,0
202228_109544,1
202228_11492,1
202228_104542,1
202228_264575,0
202228_259462,0
202228_276025,0
202230_201442,1
202230_108634,1
202230_251796,1
202230_144638,0
202230_291985,0
202230_281826,0
202207_160713,1
202207_185765,1
202207_49917,1
202207_256193,0
202207_238563,0
202207_78550,0
202212_10800,1
202212_104207,1
202212_171816,1
202212_78157,0
202212_77896,0
202212_30547,0
202213_218523,1
202213_10019,1
202213_198197,1
202213_193475,0
202213_63665,0
202213_116603,0
202192_194256,1
202192_256646,1
202192_127350,1
202192_94498,0
202192_143156,0
202192_255092,0
202220_167116,1
202220_24472,1
202220_178514,1
202220_129144,0
202220_178888,0
202220_22466,0
202221_36398,1
202221_155515,1
202221_97024,1
202221_233437,0
202221_288948,0
202221_1151,0
202231_232351,1
202231_104422,1
202231_29105,1
202231_151313,0
202231_266666,0
202231_108823,0
202223_216403,1
202223_134456,1
202223_152839,1
202223_30742,0
202223_137429,0
202223_39256,0
202266_40736,1
202266_176995,1
202266_108161,1
202266_78298,0
202266_252302,0
202266_229530,0
202261_152033,1
202261_254494,1
202261_205018,1
202261_259393,0
202261_41733,0
202261_109391,0
202239_94632,1
202239_193985,1
202239_239014,1
202239_257748,0
202239_247019,0
202239_70637,0
202253_12241,1
202253_273180,1
202253_17113,1
202253_128648,0
202253_204850,0
202253_31259,0
202262_23275,1
202262_151937,1
202262_150772,1
202262_175250,0
202262_285253,0
202262_193390,0
202255_182452,1
202255_46761,1
202255_146628,1
202255_144679,0
202255_130614,0
202255_146618,0
202217_176821,1
202217_121745,1
202217_83524,1
202217_246130,0
202217_152401,0
202217_245780,0
202246_36192,1
202246_245559,1
202246_168841,1
202246_184785,0
202246_229894,0
202246_29991,0
202241_242345,1
202241_18885,1
202241_131564,1
202241_249247,0
202241_30996,0
202241_160640,0
202267_45556,1
202267_260780,1
202267_45900,1
202267_282197,0
202267_71918,0
202267_264339,0
202236_230797,1
202236_132872,1
202236_195632,1
202236_254894,0
202236_227364,0
202236_197093,0
202234_258448,1
202234_252457,1
202234_258447,1
202234_171935,0
202234_98368,0
202234_123493,0
202257_275809,1
202257_78910,1
202257_10852,1
202257_204791,0
202257_20066,0
202257_57715,0
202269_93801,1
202269_200287,1
202269_225058,1
202269_260954,0
202269_14086,0
202269_153297,0
202263_69394,1
202263_239681,1
202263_152587,1
202263_60397,0
202263_187388,0
202263_72718,0
202274_193152,1
202274_246368,1
202274_53361,1
202274_53085,0
202274_145503,0
202274_166624,0
202270_140334,1
202270_103000,1
202270_285608,1
202270_139135,0
202270_123232,0
202270_198637,0
202295_55417,1
202295_153923,1
202295_101201,1
202295_126713,0
202295_116957,0
202295_239582,0
202272_73812,1
202272_157073,1
202272_148782,1
202272_273001,0
202272_22704,0
202272_67560,0
202278_240804,1
202278_114070,1
202278_239326,1
202278_20295,0
202278_141376,0
202278_64749,0
202282_134527,1
202282_257663,1
202282_111748,1
202282_124486,0
202282_62493,0
202282_240094,0
202284_125702,1
202284_193382,1
202284_293408,1
202284_53925,0
202284_136610,0
202284_237564,0
202277_107331,1
202277_178146,1
202277_45234,1
202277_181650,0
202277_80256,0
202277_161474,0
202279_130074,1
202279_286433,1
202279_57701,1
202279_257185,0
202279_26867,0
202279_224016,0
202292_186500,1
202292_175714,1
202292_100384,1
202292_95704,0
202292_166592,0
202292_224108,0
202273_289797,1
202273_227801,1
202273_13287,1
202273_223459,0
202273_122337,0
202273_47859,0
202271_239415,1
202271_276805,1
202271_114452,1
202271_71877,0
202271_111994,0
202271_3420,0
202289_177062,1
202289_145338,1
202289_10335,1
202289_12197,0
202289_179788,0
202289_219713,0
202268_45916,1
202268_228208,1
202268_130023,1
202268_94531,0
202268_69178,0
202268_110845,0
202306_150766,1
202306_196938,1
202306_64402,1
202306_32878,0
202306_221018,0
202306_115404,0
202285_225414,1
202285_51665,1
202285_228745,1
202285_228535,0
202285_53446,0
202285_257990,0
202307_294724,1
202307_208389,1
202307_283575,1
202307_220478,0
202307_259024,0
202307_214172,0
202301_99733,1
202301_196720,1
202301_187566,1
202301_52063,0
202301_96032,0
202301_146735,0
202296_51675,1
202296_157403,1
202296_194883,1
202296_78132,0
202296_65601,0
202296_162662,0
202304_159359,1
202304_121824,1
202304_156802,1
202304_98818,0
202304_235584,0
202304_2518,0
202299_118191,1
202299_151311,1
202299_250906,1
202299_184148,0
202299_203588,0
202299_116728,0
202298_107168,1
202298_292863,1
202298_226836,1
202298_49153,0
202298_1754,0
202298_30845,0
202303_31936,1
202303_226904,1
202303_281406,1
202303_272201,0
202303_116596,0
202303_156782,0
202324_105306,1
202324_176099,1
202324_188545,1
202324_144492,0
202324_268638,0
202324_238638,0
202325_225438,1
202325_50889,1
202325_20240,1
202325_106260,0
202325_182424,0
202325_211604,0
202344_22836,1
202344_88557,1
202344_291238,1
202344_129467,0
202344_278345,0
202344_38543,0
202320_64884,1
202320_3111,1
202320_59006,1
202320_127117,0
202320_19661,0
202320_210865,0
202305_21528,1
202305_75256,1
202305_21663,1
202305_7845,0
202305_216947,0
202305_193126,0
202308_290874,1
202308_101134,1
202308_288536,1
202308_154498,0
202308_288322,0
202308_279927,0
202333_284984,1
202333_217483,1
202333_206116,1
202333_47104,0
202333_172148,0
202333_17178,0
202355_156112,1
202355_14306,1
202355_278861,1
202355_134160,0
202355_166193,0
202355_169566,0
202341_130547,1
202341_98509,1
202341_239040,1
202341_176126,0
202341_61344,0
202341_21275,0
202310_218117,1
202310_178304,1
202310_234728,1
202310_14306,0
202310_248610,0
202310_198947,0
202334_138310,1
202334_174574,1
202334_166837,1
202334_284033,0
202334_6682,0
202334_279014,0
202335_18066,1
202335_203149,1
202335_150524,1
202335_259458,0
202335_144186,0
202335_196682,0
202337_3295,1
202337_106428,1
202337_27929,1
202337_150772,0
202337_216914,0
202337_14119,0
202346_245995,1
202346_15270,1
202346_289978,1
202346_104483,0
202346_73948,0
202346_126976,0
202348_91475,1
202348_63439,1
202348_251269,1
202348_243738,0
202348_149101,0
202348_266391,0
202349_238405,1
202349_80659,1
202349_122020,1
202349_257318,0
202349_288711,0
202349_182181,0
202336_98681,1
202336_118521,1
202336_21909,1
202336_294590,0
202336_253486,0
202336_220505,0
202342_271255,1
202342_227713,1
202342_244768,1
202342_75040,0
202342_209784,0
202342_218145,0
202363_191995,1
202363_242681,1
202363_222966,1
202363_228172,0
202363_164753,0
202363_259824,0
202360_134456,1
202360_213016,1
202360_218323,1
202360_45150,0
202360_12095,0
202360_18600,0
202364_177409,1
202364_123577,1
202364_32141,1
202364_230068,0
202364_195967,0
202364_286863,0
202350_162210,1
202350_225974,1
202350_229225,1
202350_281339,0
202350_154468,0
202350_265398,0
202330_246137,1
202330_292700,1
202330_23459,1
202330_216497,0
202330_219890,0
202330_95383,0
202381_181316,1
202381_100817,1
202381_268716,1
202381_220024,0
202381_179378,0
202381_147585,0
202369_204836,1
202369_262854,1
202369_239089,1
202369_3916,0
202369_114459,0
202369_133679,0
202358_40786,1
202358_105082,1
202358_265928,1
202358_281405,0
202358_18898,0
202358_200597,0
202378_220067,1
202378_278947,1
202378_75252,1
202378_293576,0
202378_113212,0
202378_70188,0
202380_231146,1
202380_95924,1
202380_137015,1
202380_276615,0
202380_77265,0
202380_108459,0
202371_150489,1
202371_37417,1
202371_48254,1
202371_204462,0
202371_189296,0
202371_8247,0
202398_42331,1
202398_122206,1
202398_239878,1
202398_113128,0
202398_41067,0
202398_195439,0
202382_83891,1
202382_26085,1
202382_235721,1
202382_206902,0
202382_101868,0
202382_205767,0
202391_83050,1
202391_107993,1
202391_160253,1
202391_147920,0
202391_39784,0
202391_22468,0
202416_122130,1
202416_226754,1
202416_283265,1
202416_259865,0
202416_76222,0
202416_101907,0
202395_8045,1
202395_122096,1
202395_147164,1
202395_134269,0
202395_54310,0
202395_6173,0
202373_93084,1
202373_207786,1
202373_83688,1
202373_114137,0
202373_21593,0
202373_277360,0
202409_104996,1
202409_150120,1
202409_142499,1
202409_92310,0
202409_102452,0
202409_9679,0
202402_271163,1
202402_90935,1
202402_59838,1
202402_52572,0
202402_54636,0
202402_288322,0
202356_193887,1
202356_156915,1
202356_97519,1
202356_203487,0
202356_52164,0
202356_269477,0
202418_198917,1
202418_17920,1
202418_121370,1
202418_157997,0
202418_218867,0
202418_281016,0
202408_288887,1
202408_95871,1
202408_276179,1
202408_33860,0
202408_62620,0
202408_272379,0
202422_121745,1
202422_66886,1
202422_293108,1
202422_75833,0
202422_80165,0
202422_162286,0
202392_8260,1
202392_268462,1
202392_166106,1
202392_280840,0
202392_272569,0
202392_81577,0
202415_134456,1
202415_276635,1
202415_252994,1
202415_131564,0
202415_234729,0
202415_101810,0
202447_290477,1
202447_83515,1
202447_246058,1
202447_145503,0
202447_104463,0
202447_164314,0
202420_241981,1
202420_239088,1
202420_205771,1
202420_207784,0
202420_39252,0
202420_50726,0
202424_125154,1
202424_250838,1
202424_22940,1
202424_286365,0
202424_122769,0
202424_55761,0
202428_77957,1
202428_26941,1
202428_42050,1
202428_173657,0
202428_244657,0
202428_295917,0
202430_242942,1
202430_247423,1
202430_292863,1
202430_69170,0
202430_287626,0
202430_191805,0
202411_17742,1
202411_268310,1
202411_59211,1
202411_102449,0
202411_23323,0
202411_158908,0
202445_257899,1
202445_208656,1
202445_78093,1
202445_157733,0
202445_252250,0
202445_127506,0
202405_176879,1
202405_20655,1
202405_137898,1
202405_111539,0
202405_53152,0
202405_253717,0
202457_237211,1
202457_222938,1
202457_264582,1
202457_209776,0
202457_66943,0
202457_3222,0
202444_242526,1
202444_45165,1
202444_187953,1
202444_63674,0
202444_251547,0
202444_38997,0
202436_93173,1
202436_223164,1
202436_46590,1
202436_178325,0
202436_291232,0
202436_14027,0
202473_118127,1
202473_17254,1
202473_152475,1
202473_247824,0
202473_72334,0
202473_277883,0
202423_245415,1
202423_109487,1
202423_256392,1
202423_193857,0
202423_255365,0
202423_109503,0
202451_149391,1
202451_250127,1
202451_209987,1
202451_101496,0
202451_160857,0
202451_502,0
202479_270004,1
202479_120178,1
202479_139083,1
202479_93600,0
202479_271831,0
202479_192661,0
202474_119294,1
202474_270454,1
202474_232364,1
202474_236750,0
202474_153606,0
202474_75207,0
202452_13371,1
202452_194594,1
202452_108220,1
202452_56525,0
202452_232504,0
202452_96049,0
202466_169621,1
202466_153923,1
202466_12766,1
202466_57481,0
202466_204697,0
202466_221642,0
202483_136624,1
202483_200916,1
202483_55303,1
202483_223276,0
202483_9785,0
202483_58294,0
202490_39895,1
202490_274782,1
202490_289145,1
202490_29988,0
202490_203707,0
202490_211282,0
202472_50079,1
202472_116070,1
202472_182419,1
202472_143565,0
202472_153679,0
202472_37154,0
202494_76295,1
202494_115856,1
202494_202385,1
202494_92711,0
202494_101876,0
202494_219726,0
202498_239275,1
202498_69460,1
202498_250054,1
202498_253486,0
202498_29228,0
202498_290714,0
202455_104207,1
202455_109602,1
202455_253265,1
202455_211848,0
202455_287684,0
202455_148046,0
202464_160633,1
202464_135219,1
202464_224016,1
202464_32165,0
202464_48189,0
202464_269223,0
202486_173674,1
202486_127260,1
202486_144605,1
202486_191457,0
202486_82734,0
202486_264872,0
202495_197994,1
202495_287423,1
202495_260175,1
202495_37960,0
202495_6018,0
202495_183110,0
202484_202185,1
202484_250454,1
202484_244283,1
202484_37679,0
202484_30957,0
202484_54706,0
202482_152674,1
202482_230659,1
202482_274978,1
202482_277931,0
202482_43312,0
202482_24876,0
202508_118408,1
202508_218206,1
202508_87289,1
202508_40768,0
202508_273182,0
202508_187780,0
202491_179993,1
202491_228077,1
202491_81755,1
202491_101434,0
202491_66854,0
202491_141772,0
202496_276808,1
202496_248335,1
202496_284532,1
202496_77875,0
202496_264366,0
202496_196279,0
202505_126448,1
202505_152716,1
202505_116603,1
202505_137485,0
202505_156318,0
202505_94007,0
202545_176515,1
202545_175319,1
202545_283762,1
202545_282075,0
202545_161539,0
202545_259105,0
202500_259598,1
202500_85265,1
202500_67156,1
202500_142163,0
202500_124863,0
202500_292527,0
202523_39866,1
202523_243797,1
202523_170773,1
202523_242809,0
202523_119394,0
202523_13470,0
202519_198197,1
202519_198864,1
202519_122068,1
202519_94046,0
202519_167977,0
202519_279142,0
202522_242681,1
202522_22070,1
202522_163189,1
202522_257260,0
202522_160180,0
202522_131109,0
202531_227472,1
202531_172744,1
202531_213105,1
202531_281580,0
202531_43564,0
202531_76302,0
202504_115178,1
202504_261695,1
202504_188781,1
202504_90184,0
202504_231063,0
202504_61054,0
202526_247573,1
202526_269011,1
202526_242300,1
202526_204992,0
202526_165644,0
202526_157639,0
202538_7581,1
202538_138698,1
202538_53884,1
202538_144942,0
202538_88123,0
202538_116516,0
202555_5207,1
202555_213865,1
202555_294419,1
202555_91432,0
202555_222763,0
202555_225510,0
202516_64074,1
202516_38933,1
202516_79614,1
202516_169932,0
202516_260193,0
202516_133554,0
202564_150563,1
202564_45900,1
202564_81651,1
202564_203473,0
202564_255121,0
202564_259716,0
202565_72281,1
202565_235658,1
202565_280605,1
202565_197026,0
202565_294724,0
202565_224222,0
202539_61277,1
202539_21593,1
202539_108342,1
202539_238961,0
202539_60557,0
202539_280508,0
202553_39763,1
202553_163461,1
202553_56517,1
202553_211944,0
202553_94875,0
202553_128483,0
202544_246874,1
202544_179954,1
202544_11446,1
202544_286863,0
202544_137301,0
202544_141456,0
202570_201417,1
202570_31440,1
202570_32442,1
202570_234177,0
202570_292311,0
202570_249975,0
202540_264496,1
202540_57209,1
202540_5030,1
202540_160583,0
202540_58621,0
202540_234266,0
202569_183431,1
202569_118170,1
202569_77246,1
202569_229468,0
202569_141826,0
202569_210701,0
202561_5577,1
202561_104351,1
202561_264485,1
202561_204185,0
202561_12003,0
202561_178337,0
202582_266616,1
202582_52107,1
202582_9919,1
202582_244122,0
202582_240753,0
202582_264668,0
202585_170608,1
202585_38285,1
202585_271560,1
202585_292405,0
202585_152738,0
202585_234392,0
202557_214382,1
202557_166203,1
202557_44384,1
202557_134489,0
202557_144357,0
202557_46756,0
202579_122283,1
202579_99448,1
202579_205985,1
202579_105563,0
202579_230904,0
202579_1618,0
202572_287137,1
202572_267971,1
202572_164753,1
202572_244223,0
202572_29426,0
202572_281141,0
202574_269244,1
202574_24547,1
202574_16603,1
202574_41510,0
202574_268900,0
202574_71455,0
202575_5389,1
202575_242243,1
202575_13563,1
202575_286017,0
202575_104207,0
202575_136245,0
202581_166,1
202581_54974,1
202581_293775,1
202581_106448,0
202581_206582,0
202581_64642,0
202535_252703,1
202535_278136,1
202535_196860,1
202535_3026,0
202535_41721,0
202535_209669,0
202577_1659,1
202577_225461,1
202577_25635,1
202577_577,0
202577_148234,0
202577_143033,0
202602_219726,1
202602_83159,1
202602_247366,1
202602_103841,0
202602_116327,0
202602_81751,0
202567_292620,1
202567_89842,1
202567_234274,1
202567_243158,0
202567_143734,0
202567_83089,0
202595_88633,1
202595_142760,1
202595_38409,1
202595_270004,0
202595_243374,0
202595_22716,0
202578_183841,1
202578_97303,1
202578_63394,1
202578_284503,0
202578_128470,0
202578_74462,0
202587_264598,1
202587_197908,1
202587_114265,1
202587_133732,0
202587_138963,0
202587_39252,0
202606_167673,1
202606_135408,1
202606_21332,1
202606_281970,0
202606_221801,0
202606_203152,0
202623_225505,1
202623_163853,1
202623_38168,1
202623_150748,0
202623_224337,0
202623_169517,0
202608_187969,1
202608_6548,1
202608_191413,1
202608_120178,0
202608_63723,0
202608_237367,0
202590_24563,1
202590_291325,1
202590_101514,1
202590_126078,0
202590_205036,0
202590_164254,0
202615_174365,1
202615_247228,1
202615_80345,1
202615_264112,0
202615_255003,0
202615_287748,0
202618_124769,1
202618_283018,1
202618_106666,1
202618_149006,0
202618_193374,0
202618_62602,0
202603_293696,1
202603_176676,1
202603_59006,1
202603_219934,0
202603_108900,0
202603_260291,0
202596_235322,1
202596_31843,1
202596_260780,1
202596_119355,0
202596_92112,0
202596_4148,0
202635_103335,1
202635_182778,1
202635_169435,1
202635_125926,0
202635_141970,0
202635_70500,0
202609_14260,1
202609_288029,1
202609_172022,1
202609_157155,0
202609_239473,0
202609_210740,0
202638_192308,1
202638_274123,1
202638_188352,1
202638_140971,0
202638_58204,0
202638_271205,0
202626_222314,1
202626_142205,1
202626_275559,1
202626_125452,0
202626_274118,0
202626_21415,0
202642_295562,1
202642_273311,1
202642_138698,1
202642_243722,0
202642_124387,0
202642_29894,0
202613_292785,1
202613_30865,1
202613_116618,1
202613_203633,0
202613_52855,0
202613_99448,0
202637_196980,1
202637_6460,1
202637_131782,1
202637_210861,0
202637_121932,0
202637_48961,0
202619_38168,1
202619_209395,1
202619_156913,1
202619_2121,0
202619_190068,0
202619_269837,0
202598_131564,1
202598_173538,1
202598_22940,1
202598_173630,0
202598_31668,0
202598_51635,0
202651_293440,1
202651_107137,1
202651_234091,1
202651_219330,0
202651_71357,0
202651_107828,0
202647_160146,1
202647_244786,1
202647_19780,1
202647_269824,0
202647_255673,0
202647_24104,0
202659_13962,1
202659_41575,1
202659_79419,1
202659_181066,0
202659_271874,0
202659_97397,0
202622_150707,1
202622_1479,1
202622_170920,1
202622_220488,0
202622_97217,0
202622_235709,0
202660_288063,1
202660_240,1
202660_160169,1
202660_155369,0
202660_49604,0
202660_47543,0
202663_109544,1
202663_99882,1
202663_252291,1
202663_186887,0
202663_213259,0
202663_203086,0
202656_187169,1
202656_43473,1
202656_24631,1
202656_172449,0
202656_12984,0
202656_24076,0
202657_189417,1
202657_251806,1
202657_152825,1
202657_256008,0
202657_243646,0
202657_54662,0
202616_45474,1
202616_137251,1
202616_106446,1
202616_58141,0
202616_91021,0
202616_267798,0
202632_244219,1
202632_63855,1
202632_118794,1
202632_20747,0
202632_3970,0
202632_78856,0
202644_153506,1
202644_75956,1
202644_162171,1
202644_216311,0
202644_84633,0
202644_93128,0
202641_150387,1
202641_26687,1
202641_220747,1
202641_32218,0
202641_142796,0
202641_10453,0
202676_165847,1
202676_28063,1
202676_46756,1
202676_211217,0
202676_263249,0
202676_36568,0
202689_22532,1
202689_261205,1
202689_275881,1
202689_146908,0
202689_138706,0
202689_206878,0
202666_126276,1
202666_146263,1
202666_113588,1
202666_71455,0
202666_240854,0
202666_23671,0
202664_43998,1
202664_72875,1
202664_96679,1
202664_146570,0
202664_206958,0
202664_53874,0
202678_161986,1
202678_76605,1
202678_176597,1
202678_58157,0
202678_15911,0
202678_100859,0
202675_29228,1
202675_155101,1
202675_225957,1
202675_16337,0
202675_169584,0
202675_209124,0
202672_192234,1
202672_272733,1
202672_163770,1
202672_229894,0
202672_125671,0
202672_225024,0
202670_175481,1
202670_17662,1
202670_134845,1
202670_152518,0
202670_259598,0
202670_138425,0
202705_55618,1
202705_57671,1
202705_192661,1
202705_84221,0
202705_272907,0
202705_255196,0
202674_63625,1
202674_107137,1
202674_205571,1
202674_140692,0
202674_202784,0
202674_232322,0
202667_99448,1
202667_271003,1
202667_233617,1
202667_85034,0
202667_270469,0
202667_134481,0
202703_8665,1
202703_266345,1
202703_2770,1
202703_152600,0
202703_143817,0
202703_112473,0
202693_239473,1
202693_66959,1
202693_205320,1
202693_142191,0
202693_102978,0
202693_242150,0
202685_30297,1
202685_77700,1
202685_41136,1
202685_164297,0
202685_29334,0
202685_144535,0
202706_133339,1
202706_96976,1
202706_21593,1
202706_242425,0
202706_68739,0
202706_56525,0
202668_79062,1
202668_275060,1
202668_203549,1
202668_89403,0
202668_268395,0
202668_212871,0
202716_132870,1
202716_260248,1
202716_20648,1
202716_65831,0
202716_19518,0
202716_34033,0
202710_227283,1
202710_111470,1
202710_223587,1
202710_79396,0
202710_128192,0
202710_193216,0
202683_71966,1
202683_111151,1
202683_237908,1
202683_282104,0
202683_112918,0
202683_267165,0
202691_224321,1
202691_75361,1
202691_187483,1
202691_218206,0
202691_285162,0
202691_213280,0
202679_278908,1
202679_38015,1
202679_128705,1
202679_232247,0
202679_148009,0
202679_100342,0
202714_72035,1
202714_158712,1
202714_253010,1
202714_112584,0
202714_120535,0
202714_23018,0
202671_193256,1
202671_205874,1
202671_175232,1
202671_155463,0
202671_148053,0
202671_88888,0
202717_96378,1
202717_66683,1
202717_104207,1
202717_235507,0
202717_34084,0
202717_245658,0
202720_91513,1
202720_100831,1
202720_85712,1
202720_250855,0
202720_103381,0
202720_201745,0
202731_54516,1
202731_3854,1
202731_159387,1
202731_143524,0
202731_269270,0
202731_268488,0
202713_81317,1
202713_109919,1
202713_151313,1
202713_119583,0
202713_70288,0
202713_4475,0
202726_319,1
202726_9253,1
202726_42375,1
202726_232937,0
202726_110949,0
202726_18486,0
202733_58944,1
202733_87578,1
202733_139577,1
202733_134099,0
202733_262071,0
202733_7438,0
202737_18486,1
202737_50473,1
202737_141439,1
202737_156937,0
202737_204462,0
202737_221862,0
202754_244657,1
202754_21168,1
202754_78150,1
202754_95924,0
202754_181408,0
202754_232056,0
202732_116032,1
202732_49889,1
202732_192970,1
202732_253486,0
202732_35663,0
202732_121824,0
202758_207739,1
202758_199979,1
202758_7990,1
202758_16093,0
202758_93808,0
202758_266667,0
202742_54263,1
202742_236939,1
202742_56869,1
202742_175202,0
202742_147802,0
202742_85718,0
202757_142770,1
202757_36048,1
202757_275881,1
202757_28244,0
202757_55055,0
202757_240430,0
202760_248632,1
202760_17790,1
202760_125210,1
202760_254516,0
202760_137485,0
202760_117377,0
202768_225319,1
202768_205018,1
202768_78601,1
202768_8441,0
202768_189775,0
202768_25866,0
202740_55402,1
202740_131564,1
202740_293496,1
202740_33489,0
202740_182181,0
202740_94700,0
202727_5844,1
202727_77048,1
202727_3380,1
202727_63625,0
202727_290142,0
202727_142865,0
202773_88977,1
202773_271794,1
202773_73312,1
202773_72875,0
202773_139440,0
202773_267297,0
202751_37535,1
202751_101871,1
202751_273185,1
202751_229045,0
202751_238892,0
202751_155791,0
202728_34940,1
202728_284909,1
202728_277054,1
202728_107193,0
202728_102449,0
202728_1242,0
202759_156246,1
202759_191023,1
202759_280897,1
202759_245583,0
202759_141970,0
202759_208477,0
202744_98681,1
202744_259354,1
202744_218879,1
202744_66790,0
202744_160012,0
202744_264575,0
202771_252656,1
202771_203711,1
202771_6686,1
202771_111151,0
202771_285227,0
202771_231071,0
202785_268182,1
202785_266209,1
202785_247218,1
202785_33120,0
202785_30196,0
202785_57480,0
202787_294832,1
202787_69315,1
202787_80572,1
202787_247494,0
202787_258891,0
202787_243378,0
202799_230358,1
202799_228522,1
202799_295060,1
202799_178737,0
202799_285194,0
202799_484,0
202762_13566,1
202762_1743,1
202762_36935,1
202762_151555,0
202762_128255,0
202762_36903,0
202808_42375,1
202808_116327,1
202808_26677,1
202808_87791,0
202808_91663,0
202808_89740,0
202765_281402,1
202765_28653,1
202765_258448,1
202765_35367,0
202765_174690,0
202765_275816,0
202777_7114,1
202777_44704,1
202777_229415,1
202777_229707,0
202777_120535,0
202777_53151,0
202803_228557,1
202803_6507,1
202803_256323,1
202803_41592,0
202803_130921,0
202803_107707,0
202800_63483,1
202800_105450,1
202800_293957,1
202800_83187,0
202800_87578,0
202800_271415,0
202805_266260,1
202805_250913,1
202805_107959,1
202805_260732,0
202805_269196,0
202805_163222,0
202784_187302,1
202784_77716,1
202784_170092,1
202784_198409,0
202784_161062,0
202784_262955,0
202789_94236,1
202789_168654,1
202789_7845,1
202789_149675,0
202789_177900,0
202789_267494,0
202794_202580,1
202794_85672,1
202794_158891,1
202794_261122,0
202794_44308,0
202794_139396,0
202770_263957,1
202770_245127,1
202770_171683,1
202770_15951,0
202770_73940,0
202770_232828,0
202815_73625,1
202815_108235,1
202815_185650,1
202815_269273,0
202815_216047,0
202815_75587,0
202822_134866,1
202822_226320,1
202822_216561,1
202822_130771,0
202822_251902,0
202822_231282,0
202844_268974,1
202844_70346,1
202844_170119,1
202844_61939,0
202844_182965,0
202844_101347,0
202832_166403,1
202832_187872,1
202832_38990,1
202832_275729,0
202832_143570,0
202832_246893,0
202807_5799,1
202807_107322,1
202807_155484,1
202807_228941,0
202807_254917,0
202807_212024,0
202806_271045,1
202806_92035,1
202806_264575,1
202806_169580,0
202806_60104,0
202806_18993,0
202811_27636,1
202811_19342,1
