TrackID,Predictor
203205_145934,0
203192_10001,1
203192_225134,1
203192_271903,1
203192_113219,0
203192_129207,0
203192_237185,0
203193_293515,1
203193_134774,1
203193_267076,1
203193_174047,0
203193_287047,0
203193_127834,0
203227_76685,1
203227_162068,1
203227_128356,1
203227_76535,0
203227_208571,0
203227_233253,0
203214_31298,1
203214_61826,1
203214_281717,1
203214_275729,0
203214_1269,0
203214_219763,0
203228_221248,1
203228_7116,1
203228_120535,1
203228_70985,0
203228_258343,0
203228_2535,0
203235_143892,1
203235_38543,1
203235_4130,1
203235_74650,0
203235_130023,0
203235_176867,0
203261_131989,1
203261_104997,1
203261_105021,1
203261_46314,0
203261_245668,0
203261_32193,0
203211_125944,1
203211_28145,1
203211_139165,1
203211_217179,0
203211_58026,0
203211_56004,0
203229_122020,1
203229_111674,1
203229_264575,1
203229_215980,0
203229_71685,0
203229_182553,0
203210_41814,1
203210_175250,1
203210_206308,1
203210_153183,0
203210_273787,0
203210_133421,0
203224_91097,1
203224_231891,1
203224_66318,1
203224_155965,0
203224_213866,0
203224_281826,0
203243_84297,1
203243_233515,1
203243_81141,1
203243_192115,0
203243_190068,0
203243_247355,0
203215_107223,1
203215_54779,1
203215_7125,1
203215_254970,0
203215_177230,0
203215_292863,0
203231_92291,1
203231_239570,1
203231_45150,1
203231_111218,0
203231_187071,0
203231_97427,0
203259_94829,1
203259_140334,1
203259_117542,1
203259_133626,0
203259_128192,0
203259_114634,0
203232_35012,1
203232_72302,1
203232_215158,1
203232_236006,0
203232_53085,0
203232_79017,0
203260_129517,1
203260_6173,1
203260_99966,1
203260_95364,0
203260_125944,0
203260_237208,0
203262_92995,1
203262_85681,1
203262_155302,1
203262_61921,0
203262_176480,0
203262_80050,0
203268_54883,1
203268_82702,1
203268_153084,1
203268_61827,0
203268_151926,0
203268_156112,0
203238_118129,1
203238_223864,1
203238_246657,1
203238_46281,0
203238_1321,0
203238_231755,0
203263_240708,1
203263_240094,1
203263_107662,1
203263_220488,0
203263_220392,0
203263_77875,0
203267_291958,1
203267_12628,1
203267_4974,1
203267_9812,0
203267_51555,0
203267_217824,0
203264_138809,1
203264_266716,1
203264_116327,1
203264_119382,0
203264_287718,0
203264_242166,0
203237_108397,1
203237_117082,1
203237_86248,1
203237_5583,0
203237_92035,0
203237_118107,0
203240_165708,1
203240_157175,1
203240_234392,1
203240_17302,0
203240_219304,0
203240_37154,0
203281_51665,1
203281_137768,1
203281_48882,1
203281_179555,0
203281_207961,0
203281_156802,0
203273_225562,1
203273_274931,1
203273_120246,1
203273_212331,0
203273_29214,0
203273_112497,0
203304_185243,1
203304_244768,1
203304_79309,1
203304_283265,0
203304_144357,0
203304_272311,0
203293_146407,1
203293_5496,1
203293_228469,1
203293_11951,0
203293_152820,0
203293_228782,0
203277_15811,1
203277_220076,1
203277_247413,1
203277_13087,0
203277_226340,0
203277_10889,0
203311_73312,1
203311_278582,1
203311_279260,1
203311_125944,0
203311_188720,0
203311_252312,0
203258_86173,1
203258_147973,1
203258_269783,1
203258_239189,0
203258_159869,0
203258_12397,0
203276_164274,1
203276_109899,1
203276_21864,1
203276_185349,0
203276_161292,0
203276_152098,0
203298_199231,1
203298_142675,1
203298_40678,1
203298_89130,0
203298_207532,0
203298_59748,0
203288_232322,1
203288_134170,1
203288_247852,1
203288_267710,0
203288_172257,0
203288_257749,0
203312_169325,1
203312_243077,1
203312_182009,1
203312_84824,0
203312_138355,0
203312_246966,0
203251_209474,1
203251_176090,1
203251_53714,1
203251_170191,0
203251_134774,0
203251_260236,0
203280_234021,1
203280_292341,1
203280_211027,1
203280_278593,0
203280_97007,0
203280_261208,0
203326_263069,1
203326_86733,1
203326_100142,1
203326_14964,0
203326_219726,0
203326_152494,0
203322_35584,1
203322_185900,1
203322_268462,1
203322_81445,0
203322_193350,0
203322_272073,0
203337_179000,1
203337_176916,1
203337_124394,1
203337_179970,0
203337_85681,0
203337_203966,0
203282_12245,1
203282_16676,1
203282_257185,1
203282_252929,0
203282_65938,0
203282_176357,0
203341_118170,1
203341_246130,1
203341_276616,1
203341_277309,0
203341_226234,0
203341_63855,0
203319_126682,1
203319_247578,1
203319_45778,1
203319_94060,0
203319_63208,0
203319_81798,0
203283_50106,1
203283_135383,1
203283_33810,1
203283_173225,0
203283_267482,0
203283_268508,0
203313_72041,1
203313_58512,1
203313_34407,1
203313_69843,0
203313_9514,0
203313_68926,0
203300_182102,1
203300_274875,1
203300_188784,1
203300_54787,0
203300_184807,0
203300_39895,0
203323_14034,1
203323_262193,1
203323_5033,1
203323_159263,0
203323_41733,0
203323_74464,0
203338_244691,1
203338_57964,1
203338_212418,1
203338_183431,0
203338_171077,0
203338_102151,0
203316_18315,1
203316_263892,1
203316_270885,1
203316_280146,0
203316_30842,0
203316_167155,0
203330_81561,1
203330_37564,1
203330_130023,1
203330_92482,0
203330_217562,0
203330_38610,0
203275_154274,1
203275_205657,1
203275_8747,1
203275_53183,0
203275_190099,0
203275_215354,0
203342_81364,1
203342_272936,1
203342_235703,1
203342_252302,0
203342_140381,0
203342_119151,0
203352_210865,1
203352_222027,1
203352_47042,1
203352_84668,0
203352_173038,0
203352_141372,0
203351_154715,1
203351_65031,1
203351_237702,1
203351_85082,0
203351_266176,0
203351_75083,0
203348_58647,1
203348_259731,1
203348_290914,1
203348_128217,0
203348_186688,0
203348_275896,0
203365_248870,1
203365_180280,1
203365_144919,1
203365_278258,0
203365_104668,0
203365_217591,0
203347_215746,1
203347_22033,1
203347_236089,1
203347_245477,0
203347_121001,0
203347_139720,0
203366_151109,1
203366_51665,1
203366_140951,1
203366_149710,0
203366_247665,0
203366_272748,0
203392_41575,1
203392_165332,1
203392_187117,1
203392_121695,0
203392_155231,0
203392_87802,0
203385_271070,1
203385_248628,1
203385_246957,1
203385_26131,0
203385_37202,0
203385_5888,0
203355_261612,1
203355_260191,1
203355_113574,1
203355_179788,0
203355_19780,0
203355_70160,0
203379_189043,1
203379_166592,1
203379_99316,1
203379_46756,0
203379_92770,0
203379_221332,0
203372_131142,1
203372_77517,1
203372_181198,1
203372_234900,0
203372_81980,0
203372_295789,0
203395_87423,1
203395_246990,1
203395_142747,1
203395_182550,0
203395_103437,0
203395_27068,0
203406_286639,1
203406_228892,1
203406_132698,1
203406_156718,0
203406_93699,0
203406_268310,0
203382_10019,1
203382_223560,1
203382_1269,1
203382_123814,0
203382_291238,0
203382_221060,0
203398_119532,1
203398_234906,1
203398_2774,1
203398_65451,0
203398_137230,0
203398_5791,0
203403_101037,1
203403_212592,1
203403_229966,1
203403_148821,0
203403_31836,0
203403_265399,0
203390_188039,1
203390_296078,1
203390_278582,1
203390_69230,0
203390_204817,0
203390_197897,0
203400_273126,1
203400_57022,1
203400_95580,1
203400_18058,0
203400_86427,0
203400_109544,0
203412_273027,1
203412_12836,1
203412_15596,1
203412_61826,0
203412_150640,0
203412_83575,0
203397_292779,1
203397_14075,1
203397_104359,1
203397_255491,0
203397_84670,0
203397_281818,0
203383_154016,1
203383_118738,1
203383_196878,1
203383_163695,0
203383_165429,0
203383_179974,0
203388_258141,1
203388_152478,1
203388_166185,1
203388_275333,0
203388_83110,0
203388_159757,0
203368_71571,1
203368_180795,1
203368_71716,1
203368_87813,0
203368_109963,0
203368_91533,0
203424_140019,1
203424_77834,1
203424_151892,1
203424_85147,0
203424_295799,0
203424_95933,0
203394_193774,1
203394_181966,1
203394_270275,1
203394_156387,0
203394_34450,0
203394_240763,0
203408_247218,1
203408_213436,1
203408_217825,1
203408_139911,0
203408_715,0
203408_102523,0
203425_138863,1
203425_190099,1
203425_175560,1
203425_13734,0
203425_195519,0
203425_60645,0
203410_29381,1
203410_187117,1
203410_25866,1
203410_268019,0
203410_106058,0
203410_170629,0
203426_32153,1
203426_41758,1
203426_61145,1
203426_202503,0
203426_84780,0
203426_202074,0
203416_29973,1
203416_35012,1
203416_280902,1
203416_87004,0
203416_291248,0
203416_185182,0
203419_246966,1
203419_121824,1
203419_249919,1
203419_22370,0
203419_240300,0
203419_149762,0
203448_208748,1
203448_96446,1
203448_155530,1
203448_52495,0
203448_212561,0
203448_281532,0
203422_267135,1
203422_162550,1
203422_125383,1
203422_7827,0
203422_122621,0
203422_184959,0
203413_245972,1
203413_93865,1
203413_54388,1
203413_252444,0
203413_2924,0
203413_221284,0
203431_249437,1
203431_48874,1
203431_204836,1
203431_104085,0
203431_92147,0
203431_98450,0
203453_190549,1
203453_261205,1
203453_47136,1
203453_75999,0
203453_157639,0
203453_26762,0
203462_169630,1
203462_288689,1
203462_130741,1
203462_219216,0
203462_187120,0
203462_86732,0
203458_4669,1
203458_169269,1
203458_283354,1
203458_22728,0
203458_261123,0
203458_233607,0
203415_42715,1
203415_96885,1
203415_269846,1
203415_126720,0
203415_267404,0
203415_184685,0
203444_116728,1
203444_89743,1
203444_95829,1
203444_242650,0
203444_69435,0
203444_88589,0
203455_294196,1
203455_230358,1
203455_150669,1
203455_20754,0
203455_295546,0
203455_252262,0
203470_111631,1
203470_264093,1
203470_136415,1
203470_120519,0
203470_93707,0
203470_108675,0
203427_121135,1
203427_130153,1
203427_74464,1
203427_166340,0
203427_201678,0
203427_52641,0
203454_268572,1
203454_69262,1
203454_230339,1
203454_5056,0
203454_110391,0
203454_279943,0
203464_88551,1
203464_75697,1
203464_35811,1
203464_247925,0
203464_155703,0
203464_219955,0
203428_269910,1
203428_254778,1
203428_53306,1
203428_243020,0
203428_256797,0
203428_193596,0
203450_266551,1
203450_70390,1
203450_228892,1
203450_209181,0
203450_148181,0
203450_122681,0
203475_115345,1
203475_94703,1
203475_250601,1
203475_149971,0
203475_14162,0
203475_131633,0
203451_59346,1
203451_162728,1
203451_281564,1
203451_115506,0
203451_173506,0
203451_141548,0
203460_72875,1
203460_227711,1
203460_107093,1
203460_238633,0
203460_10080,0
203460_12065,0
203476_218525,1
203476_111631,1
203476_57092,1
203476_253231,0
203476_55598,0
203476_171755,0
203512_295960,1
203512_20968,1
203512_57640,1
203512_30902,0
203512_242292,0
203512_10679,0
203482_61917,1
203482_53961,1
203482_277566,1
203482_213833,0
203482_72920,0
203482_235493,0
203501_264790,1
203501_222928,1
203501_256132,1
203501_172420,0
203501_124804,0
203501_72282,0
203477_121370,1
203477_118165,1
203477_70296,1
203477_2924,0
203477_45150,0
203477_70569,0
203510_221371,1
203510_83385,1
203510_12647,1
203510_8379,0
203510_14343,0
203510_60913,0
203491_258686,1
203491_715,1
203491_273400,1
203491_279752,0
203491_40978,0
203491_210352,0
203484_97320,1
203484_2771,1
203484_45295,1
203484_247227,0
203484_45549,0
203484_283378,0
203492_273807,1
203492_29228,1
203492_5234,1
203492_229567,0
203492_35065,0
203492_144810,0
203527_115973,1
203527_268388,1
203527_158219,1
203527_52227,0
203527_133906,0
203527_1139,0
203515_270373,1
203515_100831,1
203515_241413,1
203515_59512,0
203515_27323,0
203515_77834,0
203494_289,1
203494_261695,1
203494_148712,1
203494_284720,0
203494_212587,0
203494_241201,0
203513_20427,1
203513_33778,1
203513_292039,1
203513_92711,0
203513_214036,0
203513_101804,0
203508_18565,1
203508_138954,1
203508_125856,1
203508_135181,0
203508_221486,0
203508_238705,0
203522_113233,1
203522_256132,1
203522_8926,1
203522_105779,0
203522_6079,0
203522_258438,0
203499_109544,1
203499_284781,1
203499_265065,1
203499_17436,0
203499_94777,0
203499_235689,0
203497_12756,1
203497_29745,1
203497_123815,1
203497_152941,0
203497_38749,0
203497_30981,0
203525_138243,1
203525_154062,1
203525_86550,1
203525_206870,0
203525_257816,0
203525_62952,0
203547_267717,1
203547_150719,1
203547_210830,1
203547_280411,0
203547_73312,0
203547_287390,0
203483_168457,1
203483_125944,1
203483_26441,1
203483_214452,0
203483_267307,0
203483_78532,0
203516_38015,1
203516_179993,1
203516_122589,1
203516_232322,0
203516_147450,0
203516_71875,0
203531_196867,1
203531_236493,1
203531_22655,1
203531_209273,0
203531_218956,0
203531_88599,0
203549_38502,1
203549_204679,1
203549_123878,1
203549_262193,0
203549_210564,0
203549_272503,0
203530_51667,1
203530_27420,1
203530_167314,1
203530_283015,0
203530_59071,0
203530_264551,0
203542_52853,1
203542_186500,1
203542_254479,1
203542_161595,0
203542_18633,0
203542_100709,0
203550_16374,1
203550_63199,1
203550_250855,1
203550_213607,0
203550_154362,0
203550_260145,0
203563_6686,1
203563_291926,1
203563_125718,1
203563_223368,0
203563_218868,0
203563_86964,0
203543_210990,1
203543_213129,1
203543_43391,1
203543_228961,0
203543_88313,0
203543_130547,0
203553_228598,1
203553_193651,1
203553_54378,1
203553_117529,0
203553_31116,0
203553_138122,0
203548_210738,1
203548_257482,1
203548_49233,1
203548_202329,0
203548_64497,0
203548_245883,0
203538_107606,1
203538_140019,1
203538_236653,1
203538_205370,0
203538_249753,0
203538_250281,0
203539_33669,1
203539_89156,1
203539_112508,1
203539_138596,0
203539_254251,0
203539_212413,0
203552_34940,1
203552_2213,1
203552_55079,1
203552_236963,0
203552_106948,0
203552_159695,0
203557_46889,1
203557_29653,1
203557_111183,1
203557_48386,0
203557_223542,0
203557_267796,0
203568_118162,1
203568_286826,1
203568_133341,1
203568_47788,0
203568_17400,0
203568_142066,0
203561_203604,1
203561_60627,1
203561_118170,1
203561_134460,0
203561_101124,0
203561_259274,0
203573_184644,1
203573_226133,1
203573_124387,1
203573_258795,0
203573_87751,0
203573_126581,0
203580_41532,1
203580_282493,1
203580_38160,1
203580_100183,0
203580_133617,0
203580_283327,0
203556_195923,1
203556_95312,1
203556_126493,1
203556_162830,0
203556_201817,0
203556_60408,0
203566_128649,1
203566_103319,1
203566_75061,1
203566_149632,0
203566_291552,0
203566_264767,0
203578_126448,1
203578_12345,1
203578_159052,1
203578_108780,0
203578_3498,0
203578_65451,0
203609_23822,1
203609_213072,1
203609_64617,1
203609_73043,0
203609_105450,0
203609_22560,0
203577_201675,1
203577_159278,1
203577_63164,1
203577_78732,0
203577_213443,0
203577_15059,0
203588_85388,1
203588_252612,1
203588_284320,1
203588_31066,0
203588_219225,0
203588_14203,0
203586_88612,1
203586_247853,1
203586_114730,1
203586_220657,0
203586_249919,0
203586_92770,0
203575_214632,1
203575_203438,1
203575_202953,1
203575_132003,0
203575_256949,0
203575_165413,0
203589_44539,1
203589_286054,1
203589_234047,1
203589_124091,0
203589_279927,0
203589_49653,0
203574_186266,1
203574_239930,1
203574_208284,1
203574_28745,0
203574_253265,0
203574_235319,0
203597_64002,1
203597_144480,1
203597_49434,1
203597_158436,0
203597_124646,0
203597_237564,0
203579_253486,1
203579_117529,1
203579_176236,1
203579_19236,0
203579_128892,0
203579_175250,0
203608_59826,1
203608_110764,1
203608_133701,1
203608_212347,0
203608_278709,0
203608_157697,0
203612_34989,1
203612_92759,1
203612_106179,1
203612_246219,0
203612_21280,0
203612_40258,0
203614_125802,1
203614_227205,1
203614_110928,1
203614_70788,0
203614_29189,0
203614_179533,0
203581_124089,1
203581_154010,1
203581_130344,1
203581_192250,0
203581_165136,0
203581_67081,0
203617_196233,1
203617_137780,1
203617_273164,1
203617_24216,0
203617_205370,0
203617_124227,0
203606_26012,1
203606_44622,1
203606_238389,1
203606_225847,0
203606_99344,0
203606_15759,0
203621_167873,1
203621_121908,1
203621_149464,1
203621_252399,0
203621_94497,0
203621_101871,0
203634_220488,1
203634_168365,1
203634_269070,1
203634_51826,0
203634_175274,0
203634_40595,0
203613_64402,1
203613_63737,1
203613_293717,1
203613_183711,0
203613_145108,0
203613_178108,0
203630_291450,1
203630_94705,1
203630_105524,1
203630_188201,0
203630_193003,0
203630_22158,0
203605_26097,1
203605_249611,1
203605_72227,1
203605_234432,0
203605_72875,0
203605_130698,0
203641_23646,1
203641_130023,1
203641_96378,1
203641_144357,0
203641_200220,0
203641_115183,0
203636_38700,1
203636_108161,1
203636_141089,1
203636_70469,0
203636_78147,0
203636_21392,0
203637_167328,1
203637_191202,1
203637_41254,1
203637_108678,0
203637_47394,0
203637_151109,0
203628_113179,1
203628_160928,1
203628_39966,1
203628_61778,0
203628_151321,0
203628_288689,0
203645_186298,1
203645_34503,1
203645_180381,1
203645_215325,0
203645_160321,0
203645_46063,0
203658_35391,1
203658_40736,1
203658_47896,1
203658_228598,0
203658_210126,0
203658_255048,0
203653_264668,1
203653_198095,1
203653_234884,1
203653_208656,0
203653_153353,0
203653_250816,0
203665_133594,1
203665_177230,1
203665_208113,1
203665_282338,0
203665_51122,0
203665_117054,0
203619_134431,1
203619_133594,1
203619_191147,1
203619_237331,0
203619_239276,0
203619_242201,0
203659_98516,1
203659_282530,1
203659_259785,1
203659_248745,0
203659_210778,0
203659_29988,0
203638_72261,1
203638_171303,1
203638_128747,1
203638_234742,0
203638_185423,0
203638_30525,0
203646_188255,1
203646_53910,1
203646_29189,1
203646_181198,0
203646_149832,0
203646_76295,0
203633_10016,1
203633_39766,1
203633_109544,1
203633_49270,0
203633_21576,0
203633_125958,0
203629_246261,1
203629_42596,1
203629_241727,1
203629_21782,0
203629_204424,0
203629_278907,0
203668_122251,1
203668_84944,1
203668_58680,1
203668_196646,0
203668_86633,0
203668_123622,0
203640_224525,1
203640_182869,1
203640_70997,1
203640_46679,0
203640_48891,0
203640_93769,0
203678_92112,1
203678_156529,1
203678_231146,1
203678_135169,0
203678_134456,0
203678_110494,0
203649_271560,1
203649_270308,1
203649_50689,1
203649_78766,0
203649_38122,0
203649_2872,0
203682_146569,1
203682_26085,1
203682_190788,1
203682_13258,0
203682_81075,0
203682_214822,0
203657_236066,1
203657_71054,1
203657_261507,1
203657_88839,0
203657_14678,0
203657_39046,0
203669_274660,1
203669_95924,1
203669_234728,1
203669_271100,0
203669_263438,0
203669_55077,0
203663_159936,1
203663_227005,1
203663_198197,1
203663_70177,0
203663_183169,0
203663_119126,0
203684_160651,1
203684_165044,1
203684_236961,1
203684_189657,0
203684_129497,0
203684_274209,0
203670_222463,1
203670_40258,1
203670_283265,1
203670_196860,0
203670_8669,0
203670_171374,0
203671_189634,1
203671_107145,1
203671_35530,1
203671_211845,0
203671_85663,0
203671_108776,0
203679_293543,1
203679_134819,1
203679_118536,1
203679_267359,0
203679_237493,0
203679_276561,0
203673_151926,1
203673_95924,1
203673_126082,1
203673_37154,0
203673_84045,0
203673_160674,0
203689_55221,1
203689_60401,1
203689_201216,1
203689_295242,0
203689_188137,0
203689_123220,0
203708_5844,1
203708_52120,1
203708_39925,1
203708_187314,0
203708_188639,0
203708_124387,0
203729_172614,1
203729_187923,1
203729_20747,1
203729_3569,0
203729_283022,0
203729_220478,0
203675_76841,1
203675_86258,1
203675_149725,1
203675_281242,0
203675_11827,0
203675_62276,0
203721_151503,1
203721_95619,1
203721_157420,1
203721_185584,0
203721_273613,0
203721_150048,0
203697_17970,1
203697_84668,1
203697_115731,1
203697_210849,0
203697_281002,0
203697_113522,0
203681_38884,1
203681_128732,1
203681_26578,1
203681_180650,0
203681_199240,0
203681_126992,0
203727_1438,1
203727_97639,1
203727_249464,1
203727_90947,0
203727_92557,0
203727_281497,0
203714_111092,1
203714_4101,1
203714_70637,1
203714_263069,0
203714_117315,0
203714_1737,0
203692_42724,1
203692_71544,1
203692_81537,1
203692_184835,0
203692_6585,0
203692_54807,0
203683_265027,1
203683_16529,1
203683_269483,1
203683_239473,0
203683_104630,0
203683_136234,0
203722_237990,1
203722_46676,1
203722_123607,1
203722_118932,0
203722_74913,0
203722_251349,0
203723_51965,1
203723_263321,1
203723_42331,1
203723_295965,0
203723_61827,0
203723_293310,0
203735_128370,1
203735_53839,1
203735_110764,1
203735_102452,0
203735_229744,0
203735_215325,0
203710_51430,1
203710_133701,1
203710_112965,1
203710_7183,0
203710_48781,0
203710_248870,0
203730_146263,1
203730_42024,1
203730_259316,1
203730_64051,0
203730_201216,0
203730_210795,0
203705_208525,1
203705_187071,1
203705_57625,1
203705_159576,0
203705_108966,0
203705_114282,0
203737_127473,1
203737_664,1
203737_259375,1
203737_260780,0
203737_165376,0
203737_175211,0
203703_291128,1
203703_101806,1
203703_131564,1
203703_54690,0
203703_273201,0
203703_235689,0
203731_157808,1
203731_145627,1
203731_259942,1
203731_196140,0
203731_63542,0
203731_33195,0
203741_295003,1
203741_92064,1
203741_46675,1
203741_136575,0
203741_93396,0
203741_193475,0
203732_13816,1
203732_253134,1
203732_70306,1
203732_31909,0
203732_69315,0
203732_268580,0
203740_263692,1
203740_151350,1
203740_31487,1
203740_278734,0
203740_212524,0
203740_249301,0
203742_247229,1
203742_255446,1
203742_218586,1
203742_259824,0
203742_112107,0
203742_148314,0
203765_121931,1
203765_181543,1
203765_21509,1
203765_124466,0
203765_22143,0
203765_117529,0
203764_55958,1
203764_85427,1
203764_133421,1
203764_22943,0
203764_149786,0
203764_163627,0
203752_108365,1
203752_164117,1
203752_180434,1
203752_132263,0
203752_25148,0
203752_20507,0
203771_187847,1
203771_271466,1
203771_10133,1
203771_149786,0
203771_245333,0
203771_66360,0
203749_59720,1
203749_16605,1
203749_83057,1
203749_198112,0
203749_26716,0
203749_2611,0
203758_74650,1
203758_28240,1
203758_46269,1
203758_198231,0
203758_236250,0
203758_272223,0
203756_1353,1
203756_281505,1
203756_200803,1
203756_56334,0
203756_140334,0
203756_97367,0
203775_144100,1
203775_147121,1
203775_37899,1
203775_138963,0
203775_423,0
203775_264668,0
203790_270719,1
203790_271460,1
203790_76960,1
203790_162749,0
203790_10628,0
203790_258270,0
203797_63628,1
203797_184252,1
203797_127217,1
203797_119394,0
203797_68416,0
203797_266210,0
203796_228892,1
203796_88839,1
203796_74096,1
203796_170809,0
203796_192045,0
203796_49158,0
203786_225329,1
203786_167292,1
203786_152798,1
203786_139135,0
203786_178133,0
203786_54217,0
203768_101871,1
203768_121776,1
203768_183743,1
203768_175800,0
203768_292863,0
203768_95704,0
203770_1656,1
203770_32841,1
203770_160394,1
203770_110742,0
203770_219934,0
203770_243182,0
203789_180229,1
203789_197195,1
203789_185112,1
203789_68960,0
203789_111718,0
203789_1974,0
203801_92064,1
203801_231332,1
203801_208526,1
203801_252250,0
203801_177605,0
203801_276983,0
203772_268787,1
203772_146003,1
203772_61949,1
203772_288329,0
203772_167345,0
203772_138131,0
203830_257687,1
203830_158098,1
203830_246966,1
203830_110099,0
203830_164543,0
203830_7596,0
203780_6354,1
203780_284285,1
203780_125702,1
203780_163090,0
203780_240535,0
203780_88041,0
203808_180408,1
203808_266465,1
203808_138087,1
203808_182097,0
203808_104207,0
203808_175211,0
203812_9823,1
203812_124461,1
203812_190255,1
203812_218284,0
203812_131352,0
203812_133110,0
203804_77805,1
203804_61999,1
203804_3197,1
203804_179800,0
203804_202483,0
203804_221486,0
203774_189630,1
203774_28312,1
203774_8794,1
203774_174591,0
203774_91749,0
203774_287949,0
203841_64884,1
203841_148574,1
203841_226439,1
203841_86106,0
203841_34998,0
203841_70100,0
203852_246521,1
203852_36641,1
203852_246583,1
203852_268810,0
203852_245841,0
203852_172876,0
203845_168755,1
203845_228224,1
203845_3109,1
203845_295380,0
203845_133421,0
203845_273919,0
203833_255446,1
203833_231282,1
203833_170884,1
203833_44383,0
203833_243303,0
203833_33807,0
203848_125822,1
203848_66265,1
203848_278258,1
203848_132689,0
203848_63002,0
203848_185828,0
203824_43533,1
203824_152797,1
203824_133701,1
203824_187491,0
203824_288430,0
203824_210227,0
203865_263727,1
203865_106183,1
203865_125944,1
203865_122862,0
203865_171106,0
203865_219973,0
203870_129095,1
203870_58794,1
203870_50164,1
203870_224337,0
203870_77834,0
203870_133302,0
203847_105649,1
203847_68319,1
203847_96617,1
203847_290018,0
203847_84910,0
203847_137348,0
203857_273394,1
203857_169125,1
203857_48501,1
203857_142770,0
203857_8669,0
203857_62892,0
203860_82113,1
203860_164212,1
203860_17658,1
203860_170214,0
203860_102769,0
203860_236543,0
203867_57671,1
203867_257340,1
203867_208698,1
203867_103841,0
203867_81364,0
203867_162429,0
203855_11786,1
203855_39340,1
203855_71059,1
203855_212849,0
203855_157469,0
203855_29309,0
203866_131585,1
203866_288566,1
203866_135278,1
203866_74622,0
203866_98748,0
203866_277957,0
203815_61298,1
203815_49634,1
203815_246582,1
203815_141921,0
203815_278243,0
203815_8980,0
203879_208733,1
203879_252363,1
203879_116,1
203879_122903,0
203879_133372,0
203879_141772,0
203875_176916,1
203875_48263,1
203875_38354,1
203875_270499,0
203875_87277,0
203875_72786,0
203839_70188,1
203839_181948,1
203839_290819,1
203839_241491,0
203839_73015,0
203839_81075,0
203878_223238,1
203878_94390,1
203878_215312,1
203878_292590,0
203878_238296,0
203878_214897,0
203882_63298,1
203882_123546,1
203882_22033,1
203882_235654,0
203882_15839,0
203882_16590,0
203901_57610,1
203901_42557,1
203901_163477,1
203901_173257,0
203901_72969,0
203901_238498,0
203888_118268,1
203888_181646,1
203888_84512,1
203888_66741,0
203888_213693,0
203888_94276,0
203868_166743,1
203868_72842,1
203868_98681,1
203868_209367,0
203868_213984,0
203868_137648,0
203887_244768,1
203887_157708,1
203887_1198,1
203887_157966,0
203887_125485,0
203887_14811,0
203900_279253,1
203900_128747,1
203900_81602,1
203900_147441,0
203900_130563,0
203900_148821,0
203908_26233,1
203908_270907,1
203908_278986,1
203908_22124,0
203908_93011,0
203908_138056,0
203910_86171,1
203910_61539,1
203910_261850,1
203910_230677,0
203910_260780,0
203910_230333,0
203923_142723,1
203923_165376,1
203923_206876,1
203923_113464,0
203923_107923,0
203923_85596,0
203914_58100,1
203914_279383,1
203914_186115,1
203914_288154,0
203914_134431,0
203914_88999,0
203904_21548,1
203904_290923,1
203904_42331,1
203904_244732,0
203904_232763,0
203904_93324,0
203925_162260,1
203925_30466,1
203925_230861,1
203925_140971,0
203925_180371,0
203925_289590,0
203912_255170,1
203912_231629,1
203912_209562,1
203912_179641,0
203912_271252,0
203912_177395,0
203877_20460,1
203877_54219,1
203877_105033,1
203877_94498,0
203877_57625,0
203877_113398,0
203913_257140,1
203913_212735,1
203913_239307,1
203913_64561,0
203913_187291,0
203913_138471,0
203938_183310,1
203938_287723,1
203938_250273,1
203938_114154,0
203938_21593,0
203938_177597,0
203930_195923,1
203930_218174,1
203930_295565,1
203930_219793,0
203930_293353,0
203930_20406,0
203885_72387,1
203885_216855,1
203885_193558,1
203885_160830,0
203885_252799,0
203885_62532,0
203933_67487,1
203933_70788,1
203933_187564,1
203933_86976,0
203933_244494,0
203933_43003,0
203890_157104,1
203890_246494,1
203890_156730,1
203890_182627,0
203890_51133,0
203890_259286,0
203940_155855,1
203940_225207,1
203940_212561,1
203940_105403,0
203940_216510,0
203940_53778,0
203953_200438,1
203953_255328,1
203953_238417,1
203953_150766,0
203953_87090,0
203953_178151,0
203928_51462,1
203928_283469,1
203928_54350,1
203928_154493,0
203928_202871,0
203928_87478,0
203961_286388,1
203961_284249,1
203961_73557,1
203961_113233,0
203961_18784,0
203961_143892,0
203929_245941,1
203929_240492,1
203929_190852,1
203929_26159,0
203929_23822,0
203929_85428,0
203960_175372,1
203960_164274,1
203960_47401,1
203960_42592,0
203960_72548,0
203960_160489,0
203934_101780,1
203934_280485,1
203934_17112,1
203934_86170,0
203934_281142,0
203934_246026,0
203942_267221,1
203942_247096,1
203942_46405,1
203942_116987,0
203942_64470,0
203942_58362,0
203967_158602,1
203967_253679,1
203967_23104,1
203967_271172,0
203967_100216,0
203967_101027,0
203952_71402,1
203952_21911,1
203952_295703,1
203952_206044,0
203952_72192,0
203952_262191,0
203976_71766,1
203976_127822,1
203976_109399,1
203976_196733,0
203976_265026,0
203976_5030,0
203971_165544,1
203971_199331,1
203971_268993,1
203971_105044,0
203971_186266,0
203971_275202,0
203966_95724,1
203966_215325,1
203966_135799,1
203966_277997,0
203966_210701,0
203966_151458,0
203994_51525,1
203994_15715,1
203994_221486,1
203994_14707,0
203994_973,0
203994_156942,0
203946_229894,1
203946_28597,1
